Date,Shelter_ID,Capacity_Beds,Occupied_Beds,Capacity_Rooms,Occupied_Rooms,Unoccupied_Beds,Unoccupied_Rooms
2023-11-12,1037,119,75,52,37,44,15
2023-11-13,1037,120,75,98,34,45,64
2023-11-14,1037,145,86,62,39,59,23
2023-11-15,1037,142,66,68,45,76,23
2023-11-16,1037,138,81,80,49,57,31
2023-11-17,1037,143,83,50,38,60,12
2023-11-18,1037,125,84,68,38,41,30
2023-11-19,1037,127,76,74,27,51,47
2023-11-20,1037,113,78,87,48,35,39
2023-11-21,1037,119,83,64,34,36,30
2023-11-22,1037,147,76,64,36,71,28
2023-11-23,1037,104,86,84,35,18,49
2023-11-24,1037,107,69,95,29,38,66
2023-11-25,1037,129,83,98,51,46,47
2023-11-26,1037,130,82,96,36,48,60
2023-11-27,1037,142,83,78,40,59,38
2023-11-28,1037,147,91,51,39,56,12
2023-11-29,1037,105,79,96,37,26,59
2023-11-30,1037,130,86,86,38,44,48
2023-12-01,1037,128,78,53,39,50,14
2023-12-02,1037,130,76,54,42,54,12
2023-12-03,1037,136,88,89,45,48,44
2023-12-04,1037,126,83,83,49,43,34
2023-12-05,1037,125,89,79,50,36,29
2023-12-06,1037,124,88,82,52,36,30
2023-12-07,1037,130,90,82,36,40,46
2023-12-08,1037,127,82,96,42,45,54
2023-12-09,1037,143,75,88,41,68,47
2023-12-10,1037,133,77,67,29,56,38
2023-12-11,1037,115,96,63,52,19,11
2023-12-12,1037,143,69,89,34,74,55
2023-12-13,1037,140,92,94,40,48,54
2023-12-14,1037,106,72,72,37,34,35
2023-12-15,1037,127,76,99,41,51,58
2023-12-16,1037,108,93,57,43,15,14
2023-12-17,1037,145,89,70,28,56,42
2023-12-18,1037,145,90,59,41,55,18
2023-12-19,1037,122,86,76,44,36,32
2023-12-20,1037,102,91,95,46,11,49
2023-12-21,1037,112,79,96,27,33,69
2023-12-22,1037,106,81,100,38,25,62
2023-12-23,1037,118,77,58,51,41,7
2023-12-24,1037,121,79,84,38,42,46
2023-12-25,1037,109,78,89,44,31,45
2023-12-26,1037,124,70,83,45,54,38
2023-12-27,1037,142,84,52,47,58,5
2023-12-28,1037,102,77,88,45,25,43
2023-12-29,1037,105,89,82,33,16,49
2023-12-30,1037,125,74,99,37,51,62
2023-12-31,1037,118,81,80,50,37,30
2023-01-01,1038,132,80,81,31,52,50
2023-01-02,1038,139,74,61,40,65,21
2023-01-03,1038,138,93,83,38,45,45
2023-01-04,1038,142,67,54,39,75,15
2023-01-05,1038,126,86,70,35,40,35
2023-01-06,1038,139,83,66,35,56,31
2023-01-07,1038,121,78,69,34,43,35
2023-01-08,1038,150,80,100,42,70,58
2023-01-09,1038,100,91,80,33,9,47
2023-01-10,1038,111,77,92,40,34,52
2023-01-11,1038,126,82,68,33,44,35
2023-01-12,1038,100,78,75,40,22,35
2023-01-13,1038,106,74,54,43,32,11
2023-01-14,1038,100,77,91,44,23,47
2023-01-15,1038,128,59,66,33,69,33
2023-01-16,1038,121,93,55,36,28,19
2023-01-17,1038,150,89,89,39,61,50
2023-01-18,1038,131,102,56,45,29,11
2023-01-19,1038,147,92,80,46,55,34
2023-01-20,1038,144,78,66,39,66,27
2023-01-21,1038,109,66,59,41,43,18
2023-01-22,1038,133,74,85,44,59,41
2023-01-23,1038,150,86,73,42,64,31
2023-01-24,1038,114,76,67,35,38,32
2023-01-25,1038,147,92,80,36,55,44
2023-01-26,1038,141,87,77,37,54,40
2023-01-27,1038,112,69,81,40,43,41
2023-01-28,1038,125,80,74,42,45,32
2023-01-29,1038,123,83,65,36,40,29
2023-01-30,1038,109,78,82,45,31,37
2023-01-31,1038,103,76,90,49,27,41
2023-02-01,1038,115,85,55,37,30,18
2023-02-02,1038,141,97,59,55,44,4
2023-02-03,1038,113,82,67,46,31,21
2023-02-04,1038,107,82,58,26,25,32
2023-02-05,1038,127,70,86,47,57,39
2023-02-06,1038,116,86,58,37,30,21
2023-02-07,1038,108,79,58,37,29,21
2023-02-08,1038,131,72,91,43,59,48
2023-02-09,1038,104,78,97,41,26,56
2023-02-10,1038,123,91,59,47,32,12
2023-02-11,1038,116,84,86,42,32,44
2023-02-12,1038,140,90,52,42,50,10
2023-02-13,1038,147,75,91,32,72,59
2023-02-14,1038,147,88,65,40,59,25
2023-02-15,1038,119,97,55,44,22,11
2023-02-16,1038,141,86,78,34,55,44
2023-02-17,1038,122,101,61,34,21,27
2023-02-18,1038,148,85,70,34,63,36
2023-02-19,1038,122,60,63,40,62,23
2023-02-20,1038,140,77,70,44,63,26
2023-02-21,1038,107,71,83,43,36,40
2023-02-22,1038,117,91,78,42,26,36
2023-02-23,1038,114,77,78,46,37,32
2023-02-24,1038,124,92,95,42,32,53
2023-02-25,1038,149,92,98,36,57,62
2023-02-26,1038,101,94,61,52,7,9
2023-02-27,1038,142,86,92,47,56,45
2023-02-28,1038,125,100,84,34,25,50
2023-03-01,1038,124,99,60,35,25,25
2023-03-02,1038,110,81,87,31,29,56
2023-03-03,1038,130,78,59,45,52,14
2023-03-04,1038,140,77,95,43,63,52
2023-03-05,1038,148,87,71,51,61,20
2023-03-06,1038,140,80,82,38,60,44
2023-03-07,1038,139,82,80,50,57,30
2023-03-08,1038,101,84,59,41,17,18
2023-03-09,1038,101,93,51,47,8,4
2023-03-10,1038,102,101,72,37,1,35
2023-03-11,1038,121,69,67,38,52,29
2023-03-12,1038,134,82,98,42,52,56
2023-03-13,1038,137,70,84,38,67,46
2023-03-14,1038,144,80,85,32,64,53
2023-03-15,1038,106,92,55,37,14,18
2023-03-16,1038,101,86,92,32,15,60
2023-03-17,1038,102,95,77,34,7,43
2023-03-18,1038,147,92,59,42,55,17
2023-03-19,1038,137,81,95,35,56,60
2023-03-20,1038,133,72,60,37,61,23
2023-03-21,1038,126,92,71,41,34,30
2023-03-22,1038,100,73,83,36,27,47
2023-03-23,1038,126,82,62,42,44,20
2023-03-24,1038,101,74,99,48,27,51
2023-03-25,1038,147,81,94,42,66,52
2023-03-26,1038,100,77,88,31,23,57
2023-03-27,1038,104,71,77,53,33,24
2023-03-28,1038,131,79,98,35,52,63
2023-03-29,1038,104,80,66,40,24,26
2023-03-30,1038,142,70,53,30,72,23
2023-03-31,1038,117,87,71,30,30,41
2023-04-01,1038,126,84,92,44,42,48
2023-04-02,1038,115,79,98,54,36,44
2023-04-03,1038,101,92,52,45,9,7
2023-04-04,1038,133,61,52,38,72,14
2023-04-05,1038,140,73,55,37,67,18
2023-04-06,1038,127,79,90,39,48,51
2023-04-07,1038,112,71,87,43,41,44
2023-04-08,1038,103,77,55,40,26,15
2023-04-09,1038,107,104,97,28,3,69
2023-04-10,1038,140,95,100,43,45,57
2023-04-11,1038,146,79,73,42,67,31
2023-04-12,1038,103,91,77,49,12,28
2023-04-13,1038,100,77,59,43,23,16
2023-04-14,1038,117,81,100,37,36,63
2023-04-15,1038,143,71,75,47,72,28
2023-04-16,1038,109,85,54,41,24,13
2023-04-17,1038,145,83,88,38,62,50
2023-04-18,1038,120,66,80,44,54,36
2023-04-19,1038,128,89,54,40,39,14
2023-04-20,1038,118,74,88,37,44,51
2023-04-21,1038,118,77,93,41,41,52
2023-04-22,1038,109,80,64,43,29,21
2023-04-23,1038,136,75,53,43,61,10
2023-04-24,1038,150,80,87,36,70,51
2023-04-25,1038,142,90,89,46,52,43
2023-04-26,1038,139,66,76,37,73,39
2023-04-27,1038,113,88,100,30,25,70
2023-04-28,1038,146,70,96,36,76,60
2023-04-29,1038,124,74,55,44,50,11
2023-04-30,1038,132,87,88,42,45,46
2023-05-01,1038,150,72,83,51,78,32
2023-05-02,1038,127,78,71,41,49,30
2023-05-03,1038,137,78,93,30,59,63
2023-05-04,1038,118,91,65,37,27,28
2023-05-05,1038,114,87,77,34,27,43
2023-05-06,1038,131,80,75,39,51,36
2023-05-07,1038,121,92,55,36,29,19
2023-05-08,1038,149,89,75,43,60,32
2023-05-09,1038,118,99,96,35,19,61
2023-05-10,1038,102,68,60,31,34,29
2023-05-11,1038,145,79,85,48,66,37
2023-05-12,1038,139,85,53,43,54,10
2023-05-13,1038,105,76,91,40,29,51
2023-05-14,1038,100,86,55,50,14,5
2023-05-15,1038,125,75,56,32,50,24
2023-05-16,1038,141,76,89,43,65,46
2023-05-17,1038,121,86,55,49,35,6
2023-05-18,1038,148,85,75,44,63,31
2023-05-19,1038,149,83,90,37,66,53
2023-05-20,1038,117,88,62,43,29,19
2023-05-21,1038,147,71,87,40,76,47
2023-05-22,1038,136,90,87,36,46,51
2023-05-23,1038,119,70,79,25,49,54
2023-05-24,1038,143,87,77,40,56,37
2023-05-25,1038,115,100,87,32,15,55
2023-05-26,1038,128,82,78,32,46,46
2023-05-27,1038,143,82,98,50,61,48
2023-05-28,1038,150,80,100,32,70,68
2023-05-29,1038,133,101,67,35,32,32
2023-05-30,1038,128,86,52,47,42,5
2023-05-31,1038,103,89,66,36,14,30
2023-06-01,1038,107,80,68,33,27,35
2023-06-02,1038,113,79,96,37,34,59
2023-06-03,1038,111,90,78,41,21,37
2023-06-04,1038,108,71,60,40,37,20
2023-06-05,1038,108,69,69,30,39,39
2023-06-06,1038,125,78,81,44,47,37
2023-06-07,1038,124,87,82,43,37,39
2023-06-08,1038,118,69,84,38,49,46
2023-06-09,1038,125,94,82,43,31,39
2023-06-10,1038,103,83,65,44,20,21
2023-06-11,1038,148,77,65,37,71,28
2023-06-12,1038,128,76,94,39,52,55
2023-06-13,1038,123,86,67,32,37,35
2023-06-14,1038,118,85,65,35,33,30
2023-06-15,1038,117,82,60,39,35,21
2023-06-16,1038,129,73,55,56,56,-1
2023-06-17,1038,147,86,88,44,61,44
2023-06-18,1038,102,83,85,45,19,40
2023-06-19,1038,126,80,70,46,46,24
2023-06-20,1038,131,85,53,44,46,9
2023-06-21,1038,135,105,96,49,30,47
2023-06-22,1038,130,80,61,40,50,21
2023-06-23,1038,135,90,99,43,45,56
2023-06-24,1038,115,104,99,35,11,64
2023-06-25,1038,150,78,94,50,72,44
2023-06-26,1038,120,89,85,38,31,47
2023-06-27,1038,104,73,66,48,31,18
2023-06-28,1038,119,70,87,43,49,44
2023-06-29,1038,104,67,60,41,37,19
2023-06-30,1038,120,84,99,46,36,53
2023-07-01,1038,148,83,83,41,65,42
2023-07-02,1038,117,90,76,39,27,37
2023-07-03,1038,107,71,60,56,36,4
2023-07-04,1038,128,84,95,36,44,59
2023-07-05,1038,101,97,95,34,4,61
2023-07-06,1038,106,75,87,33,31,54
2023-07-07,1038,100,84,91,41,16,50
2023-07-08,1038,117,80,64,50,37,14
2023-07-09,1038,106,87,91,32,19,59
2023-07-10,1038,141,72,97,40,69,57
2023-07-11,1038,150,75,89,33,75,56
2023-07-12,1038,131,90,74,40,41,34
2023-07-13,1038,121,96,84,40,25,44
2023-07-14,1038,145,89,51,41,56,10
2023-07-15,1038,101,91,93,41,10,52
2023-07-16,1038,134,63,92,38,71,54
2023-07-17,1038,101,74,73,42,27,31
2023-07-18,1038,116,74,64,43,42,21
2023-07-19,1038,140,86,95,32,54,63
2023-07-20,1038,125,71,97,41,54,56
2023-07-21,1038,119,77,87,45,42,42
2023-07-22,1038,108,97,56,36,11,20
2023-07-23,1038,130,71,82,29,59,53
2023-07-24,1038,143,85,74,38,58,36
2023-07-25,1038,139,84,70,42,55,28
2023-07-26,1038,102,63,96,37,39,59
2023-07-27,1038,108,82,96,31,26,65
2023-07-28,1038,146,79,71,45,67,26
2023-07-29,1038,101,71,68,35,30,33
2023-07-30,1038,117,85,72,47,32,25
2023-07-31,1038,126,95,69,47,31,22
2023-08-01,1038,112,84,59,41,28,18
2023-08-02,1038,117,64,77,38,53,39
2023-08-03,1038,146,90,100,35,56,65
2023-08-04,1038,132,73,51,39,59,12
2023-08-05,1038,150,75,70,40,75,30
2023-08-06,1038,108,81,64,43,27,21
2023-08-07,1038,125,77,55,44,48,11
2023-08-08,1038,100,76,83,46,24,37
2023-08-09,1038,131,85,100,36,46,64
2023-08-10,1038,139,70,95,40,69,55
2023-08-11,1038,109,80,100,37,29,63
2023-08-12,1038,120,72,86,44,48,42
2023-08-13,1038,150,87,92,33,63,59
2023-08-14,1038,101,67,54,46,34,8
2023-08-15,1038,145,67,97,29,78,68
2023-08-16,1038,124,86,64,54,38,10
2023-08-17,1038,138,98,88,40,40,48
2023-08-18,1038,127,79,52,50,48,2
2023-08-19,1038,141,81,60,37,60,23
2023-08-20,1038,113,79,94,43,34,51
2023-08-21,1038,148,84,73,41,64,32
2023-08-22,1038,110,91,81,41,19,40
2023-08-23,1038,132,72,100,31,60,69
2023-08-24,1038,141,69,59,38,72,21
2023-08-25,1038,115,96,96,41,19,55
2023-08-26,1038,118,76,50,41,42,9
2023-08-27,1038,136,104,79,43,32,36
2023-08-28,1038,126,73,63,58,53,5
2023-08-29,1038,143,93,83,26,50,57
2023-08-30,1038,128,75,62,38,53,24
2023-08-31,1038,120,84,78,45,36,33
2023-09-01,1038,124,70,97,39,54,58
2023-09-02,1038,128,90,53,46,38,7
2023-09-03,1038,109,73,100,51,36,49
2023-09-04,1038,114,93,75,35,21,40
2023-09-05,1038,119,64,67,37,55,30
2023-09-06,1038,123,81,72,46,42,26
2023-09-07,1038,150,71,79,33,79,46
2023-09-08,1038,132,73,60,36,59,24
2023-09-09,1038,127,82,97,42,45,55
2023-09-10,1038,145,86,88,46,59,42
2023-09-11,1038,123,71,58,42,52,16
2023-09-12,1038,138,97,92,36,41,56
2023-09-13,1038,111,83,86,47,28,39
2023-09-14,1038,137,86,100,54,51,46
2023-09-15,1038,127,75,54,39,52,15
2023-09-16,1038,131,87,63,48,44,15
2023-09-17,1038,136,77,76,31,59,45
2023-09-18,1038,104,89,56,30,15,26
2023-09-19,1038,124,71,98,38,53,60
2023-09-20,1038,147,70,57,51,77,6
2023-09-21,1038,138,72,55,38,66,17
2023-09-22,1038,101,67,88,46,34,42
2023-09-23,1038,108,77,77,45,31,32
2023-09-24,1038,114,91,88,33,23,55
2023-09-25,1038,112,67,59,34,45,25
2023-09-26,1038,104,82,51,41,22,10
2023-09-27,1038,142,77,71,46,65,25
2023-09-28,1038,146,75,73,27,71,46
2023-09-29,1038,150,87,97,37,63,60
2023-09-30,1038,138,96,77,50,42,27
2023-10-01,1038,102,71,82,42,31,40
2023-10-02,1038,121,77,95,41,44,54
2023-10-03,1038,118,82,91,41,36,50
2023-10-04,1038,108,93,55,46,15,9
2023-10-05,1038,133,87,55,46,46,9
2023-10-06,1038,105,92,65,40,13,25
2023-10-07,1038,146,74,69,39,72,30
2023-10-08,1038,126,71,75,44,55,31
2023-10-09,1038,140,91,53,38,49,15
2023-10-10,1038,102,86,65,40,16,25
2023-10-11,1038,149,95,60,43,54,17
2023-10-12,1038,122,71,79,45,51,34
2023-10-13,1038,119,68,55,48,51,7
2023-10-14,1038,102,83,93,34,19,59
2023-10-15,1038,118,89,68,46,29,22
2023-10-16,1038,121,81,73,44,40,29
2023-10-17,1038,135,88,62,39,47,23
2023-10-18,1038,150,93,89,43,57,46
2023-10-19,1038,134,81,76,49,53,27
2023-10-20,1038,127,90,50,36,37,14
2023-10-21,1038,142,82,73,49,60,24
2023-10-22,1038,101,88,88,34,13,54
2023-10-23,1038,103,83,83,52,20,31
2023-10-24,1038,125,65,63,39,60,24
2023-10-25,1038,128,86,80,39,42,41
2023-10-26,1038,138,81,50,39,57,11
2023-10-27,1038,149,96,82,52,53,30
2023-10-28,1038,101,72,94,37,29,57
2023-10-29,1038,116,84,72,40,32,32
2023-10-30,1038,130,77,58,46,53,12
2023-10-31,1038,126,71,81,40,55,41
2023-11-01,1038,134,74,97,51,60,46
2023-11-02,1038,117,91,87,43,26,44
2023-11-03,1038,136,100,93,50,36,43
2023-11-04,1038,140,79,75,41,61,34
2023-11-05,1038,125,76,86,33,49,53
2023-11-06,1038,147,67,51,42,80,9
2023-11-07,1038,118,83,52,47,35,5
2023-11-08,1038,105,86,58,38,19,20
2023-11-09,1038,108,77,75,39,31,36
2023-11-10,1038,118,73,60,55,45,5
2023-11-11,1038,147,97,71,33,50,38
2023-11-12,1038,105,78,74,44,27,30
2023-11-13,1038,106,73,63,37,33,26
2023-11-14,1038,115,84,64,33,31,31
2023-11-15,1038,117,87,53,28,30,25
2023-11-16,1038,126,82,82,44,44,38
2023-11-17,1038,144,71,72,37,73,35
2023-11-18,1038,101,92,100,41,9,59
2023-11-19,1038,131,81,72,43,50,29
2023-11-20,1038,136,81,78,46,55,32
2023-11-21,1038,111,69,85,43,42,42
2023-11-22,1038,141,83,73,37,58,36
2023-11-23,1038,147,86,58,39,61,19
2023-11-24,1038,125,83,54,46,42,8
2023-11-25,1038,139,69,80,27,70,53
2023-11-26,1038,145,86,68,35,59,33
2023-11-27,1038,142,75,59,35,67,24
2023-11-28,1038,113,86,88,44,27,44
2023-11-29,1038,121,69,72,52,52,20
2023-11-30,1038,111,87,59,27,24,32
2023-12-01,1038,140,77,79,31,63,48
2023-12-02,1038,137,97,84,36,40,48
2023-12-03,1038,134,78,66,40,56,26
2023-12-04,1038,133,64,92,38,69,54
2023-12-05,1038,114,69,93,43,45,50
2023-12-06,1038,124,77,71,52,47,19
2023-12-07,1038,115,67,53,49,48,4
2023-12-08,1038,138,56,85,33,82,52
2023-12-09,1038,128,77,83,33,51,50
2023-12-10,1038,129,92,68,44,37,24
2023-12-11,1038,144,69,56,47,75,9
2023-12-12,1038,148,78,60,32,70,28
2023-12-13,1038,113,91,54,44,22,10
2023-12-14,1038,144,68,59,41,76,18
2023-12-15,1038,106,67,55,56,39,-1
2023-12-16,1038,143,87,79,37,56,42
2023-12-17,1038,115,72,80,26,43,54
2023-12-18,1038,117,94,88,47,23,41
2023-12-19,1038,131,75,70,35,56,35
2023-12-20,1038,105,72,75,40,33,35
2023-12-21,1038,121,71,58,38,50,20
2023-12-22,1038,101,88,77,45,13,32
2023-12-23,1038,130,67,82,41,63,41
2023-12-24,1038,118,81,51,44,37,7
2023-12-25,1038,108,77,100,46,31,54
2023-12-26,1038,131,86,50,39,45,11
2023-12-27,1038,134,86,75,35,48,40
2023-12-28,1038,113,72,71,44,41,27
2023-12-29,1038,142,81,93,31,61,62
2023-12-30,1038,128,73,97,50,55,47
2023-12-31,1038,132,80,63,38,52,25
2023-01-01,1039,149,89,71,41,60,30
2023-01-02,1039,109,79,80,36,30,44
2023-01-03,1039,121,94,97,36,27,61
2023-01-04,1039,113,69,61,47,44,14
2023-01-05,1039,103,89,80,32,14,48
2023-01-06,1039,116,93,51,36,23,15
2023-01-07,1039,132,68,53,37,64,16
2023-01-08,1039,123,88,84,31,35,53
2023-01-09,1039,135,80,75,27,55,48
2023-01-10,1039,119,70,82,41,49,41
2023-01-11,1039,101,85,96,46,16,50
2023-01-12,1039,108,77,54,30,31,24
2023-01-13,1039,103,94,100,53,9,47
2023-01-14,1039,100,83,94,45,17,49
2023-01-15,1039,127,77,60,37,50,23
2023-01-16,1039,100,75,92,36,25,56
2023-01-17,1039,142,76,74,36,66,38
2023-01-18,1039,139,76,83,47,63,36
2023-01-19,1039,120,78,91,42,42,49
2023-01-20,1039,100,75,85,38,25,47
2023-01-21,1039,147,67,100,38,80,62
2023-01-22,1039,101,79,53,38,22,15
2023-01-23,1039,137,85,76,41,52,35
2023-01-24,1039,109,79,64,44,30,20
2023-01-25,1039,108,80,71,45,28,26
2023-01-26,1039,123,82,56,42,41,14
2023-01-27,1039,121,85,88,39,36,49
2023-01-28,1039,129,75,79,52,54,27
2023-01-29,1039,116,96,58,34,20,24
2023-01-30,1039,150,79,96,36,71,60
2023-01-31,1039,108,72,66,38,36,28
2023-02-01,1039,140,74,85,38,66,47
2023-02-02,1039,133,78,98,36,55,62
2023-02-03,1039,149,69,59,32,80,27
2023-02-04,1039,146,76,57,41,70,16
2023-02-05,1039,140,85,61,39,55,22
2023-02-06,1039,119,77,66,39,42,27
2023-02-07,1039,119,90,80,40,29,40
2023-02-08,1039,124,79,88,48,45,40
2023-02-09,1039,106,76,50,47,30,3
2023-02-10,1039,105,87,64,35,18,29
2023-02-11,1039,133,79,80,37,54,43
2023-02-12,1039,112,70,65,38,42,27
2023-02-13,1039,109,81,92,36,28,56
2023-02-14,1039,127,69,90,41,58,49
2023-02-15,1039,139,79,72,47,60,25
2023-02-16,1039,143,83,74,40,60,34
2023-02-17,1039,132,84,93,41,48,52
2023-02-18,1039,101,76,57,38,25,19
2023-02-19,1039,148,76,92,39,72,53
2023-02-20,1039,121,79,96,46,42,50
2023-02-21,1039,150,75,54,35,75,19
2023-02-22,1039,148,89,57,41,59,16
2023-02-23,1039,102,78,93,36,24,57
2023-02-24,1039,100,69,91,37,31,54
2023-02-25,1039,137,79,77,44,58,33
2023-02-26,1039,116,83,98,37,33,61
2023-02-27,1039,126,85,84,45,41,39
2023-02-28,1039,123,93,75,38,30,37
2023-03-01,1039,119,74,77,32,45,45
2023-03-02,1039,130,73,55,39,57,16
2023-03-03,1039,143,86,81,41,57,40
2023-03-04,1039,121,67,50,43,54,7
2023-03-05,1039,120,72,70,45,48,25
2023-03-06,1039,102,101,94,46,1,48
2023-03-07,1039,138,70,74,42,68,32
2023-03-08,1039,109,76,69,28,33,41
2023-03-09,1039,125,90,87,42,35,45
2023-03-10,1039,146,89,93,54,57,39
2023-03-11,1039,107,76,94,39,31,55
2023-03-12,1039,114,92,57,43,22,14
2023-03-13,1039,110,79,82,33,31,49
2023-03-14,1039,147,81,51,53,66,-2
2023-03-15,1039,130,70,90,31,60,59
2023-03-16,1039,133,86,87,39,47,48
2023-03-17,1039,107,69,83,38,38,45
2023-03-18,1039,119,69,65,51,50,14
2023-03-19,1039,143,79,65,33,64,32
2023-03-20,1039,131,83,53,36,48,17
2023-03-21,1039,143,77,63,45,66,18
2023-03-22,1039,111,81,67,52,30,15
2023-03-23,1039,139,77,73,37,62,36
2023-03-24,1039,112,74,78,47,38,31
2023-03-25,1039,141,67,55,42,74,13
2023-03-26,1039,128,73,57,36,55,21
2023-03-27,1039,110,80,83,49,30,34
2023-03-28,1039,143,69,57,53,74,4
2023-03-29,1039,127,66,58,46,61,12
2023-03-30,1039,123,98,72,38,25,34
2023-03-31,1039,148,85,92,34,63,58
2023-04-01,1039,150,78,56,43,72,13
2023-04-02,1039,101,74,93,30,27,63
2023-04-03,1039,120,89,66,43,31,23
2023-04-04,1039,107,70,61,42,37,19
2023-04-05,1039,104,102,61,48,2,13
2023-04-06,1039,112,77,60,41,35,19
2023-04-07,1039,143,91,68,36,52,32
2023-04-08,1039,133,98,68,34,35,34
2023-04-09,1039,135,72,61,47,63,14
2023-04-10,1039,149,77,52,38,72,14
2023-04-11,1039,128,76,52,40,52,12
2023-04-12,1039,102,85,99,32,17,67
2023-04-13,1039,120,77,70,42,43,28
2023-04-14,1039,127,72,99,40,55,59
2023-04-15,1039,129,93,74,44,36,30
2023-04-16,1039,114,54,53,47,60,6
2023-04-17,1039,120,84,94,45,36,49
2023-04-18,1039,118,84,89,50,34,39
2023-04-19,1039,140,75,74,25,65,49
2023-04-20,1039,136,85,64,45,51,19
2023-04-21,1039,118,77,84,36,41,48
2023-04-22,1039,135,80,97,38,55,59
2023-04-23,1039,142,81,82,29,61,53
2023-04-24,1039,129,77,70,26,52,44
2023-04-25,1039,108,80,75,40,28,35
2023-04-26,1039,123,69,50,54,54,-4
2023-04-27,1039,133,75,98,39,58,59
2023-04-28,1039,141,78,90,35,63,55
2023-04-29,1039,130,73,52,43,57,9
2023-04-30,1039,105,76,55,34,29,21
2023-05-01,1039,101,90,89,37,11,52
2023-05-02,1039,100,88,69,38,12,31
2023-05-03,1039,146,90,82,45,56,37
2023-05-04,1039,122,69,93,34,53,59
2023-05-05,1039,115,87,97,40,28,57
2023-05-06,1039,127,73,85,42,54,43
2023-05-07,1039,114,74,60,36,40,24
2023-05-08,1039,116,79,52,49,37,3
2023-05-09,1039,124,87,69,50,37,19
2023-05-10,1039,104,71,67,49,33,18
2023-05-11,1039,150,71,53,48,79,5
2023-05-12,1039,106,70,81,49,36,32
2023-05-13,1039,123,88,65,47,35,18
2023-05-14,1039,117,70,66,60,47,6
2023-05-15,1039,150,56,65,37,94,28
2023-05-16,1039,113,76,98,40,37,58
2023-05-17,1039,134,68,77,45,66,32
2023-05-18,1039,147,67,59,33,80,26
2023-05-19,1039,150,81,51,55,69,-4
2023-05-20,1039,136,87,78,37,49,41
2023-05-21,1039,140,79,54,43,61,11
2023-05-22,1039,131,84,70,43,47,27
2023-05-23,1039,137,80,93,51,57,42
2023-05-24,1039,105,69,88,39,36,49
2023-05-25,1039,114,64,81,40,50,41
2023-05-26,1039,110,62,56,36,48,20
2023-05-27,1039,107,91,52,46,16,6
2023-05-28,1039,131,79,85,47,52,38
2023-05-29,1039,131,89,76,40,42,36
2023-05-30,1039,134,81,78,42,53,36
2023-05-31,1039,119,71,53,45,48,8
2023-06-01,1039,113,76,90,42,37,48
2023-06-02,1039,109,72,67,43,37,24
2023-06-03,1039,143,67,71,33,76,38
2023-06-04,1039,139,86,65,41,53,24
2023-06-05,1039,145,99,59,36,46,23
2023-06-06,1039,127,85,92,32,42,60
2023-06-07,1039,135,90,97,40,45,57
2023-06-08,1039,137,63,71,43,74,28
2023-06-09,1039,132,85,65,45,47,20
2023-06-10,1039,130,81,73,39,49,34
2023-06-11,1039,101,70,66,35,31,31
2023-06-12,1039,138,85,76,45,53,31
2023-06-13,1039,107,65,50,41,42,9
2023-06-14,1039,145,82,100,36,63,64
2023-06-15,1039,101,94,82,33,7,49
2023-06-16,1039,104,75,51,48,29,3
2023-06-17,1039,120,85,59,37,35,22
2023-06-18,1039,148,82,97,42,66,55
2023-06-19,1039,127,88,91,52,39,39
2023-06-20,1039,128,70,62,34,58,28
2023-06-21,1039,116,83,86,52,33,34
2023-06-22,1039,138,84,74,53,54,21
2023-06-23,1039,128,86,50,55,42,-5
2023-06-24,1039,128,79,80,33,49,47
2023-06-25,1039,134,94,98,28,40,70
2023-06-26,1039,146,93,79,48,53,31
2023-06-27,1039,104,74,51,31,30,20
2023-06-28,1039,118,73,61,38,45,23
2023-06-29,1039,145,80,78,37,65,41
2023-06-30,1039,115,85,83,34,30,49
2023-07-01,1039,132,85,92,45,47,47
2023-07-02,1039,138,76,83,38,62,45
2023-07-03,1039,112,82,93,43,30,50
2023-07-04,1039,119,89,75,46,30,29
2023-07-05,1039,115,82,91,37,33,54
2023-07-06,1039,135,72,92,44,63,48
2023-07-07,1039,101,93,52,31,8,21
2023-07-08,1039,108,84,69,46,24,23
2023-07-09,1039,146,103,72,37,43,35
2023-07-10,1039,110,92,65,38,18,27
2023-07-11,1039,109,90,53,43,19,10
2023-07-12,1039,124,68,78,33,56,45
2023-07-13,1039,120,85,54,27,35,27
2023-07-14,1039,101,79,77,33,22,44
2023-07-15,1039,121,88,70,42,33,28
2023-07-16,1039,142,84,79,45,58,34
2023-07-17,1039,112,76,54,49,36,5
2023-07-18,1039,120,82,79,39,38,40
2023-07-19,1039,147,86,58,41,61,17
2023-07-20,1039,150,92,51,43,58,8
2023-07-21,1039,124,83,86,50,41,36
2023-07-22,1039,142,69,68,35,73,33
2023-07-23,1039,106,95,89,48,11,41
2023-07-24,1039,125,69,98,37,56,61
2023-07-25,1039,101,75,70,38,26,32
2023-07-26,1039,132,60,77,39,72,38
2023-07-27,1039,140,83,60,53,57,7
2023-07-28,1039,142,79,66,38,63,28
2023-07-29,1039,146,81,91,45,65,46
2023-07-30,1039,113,72,95,41,41,54
2023-07-31,1039,114,80,91,48,34,43
2023-08-01,1039,138,80,79,49,58,30
2023-08-02,1039,141,86,51,32,55,19
2023-08-03,1039,116,91,57,33,25,24
2023-08-04,1039,145,78,73,41,67,32
2023-08-05,1039,141,92,79,46,49,33
